_id,Composition,Reference,Is_Amorphous?,Casting,Type,Size_Measure,Size1,Size2,Characterization,From,Tg_[K],Tl_[K],DOI,Dmax_[mm],Tx_[K],Tm_[K],Melting,Environment,Sigma_[Mpa],Zmax_[mm],E_[GPA],Possion's_Ratio,v,Rc_[K/s],Fracture_Strength_[MPa],G_[GPa],Density_[g/cm^3]
60490a203e6da430a7213beb,Mg70Nd20Ni10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bec,Mg70Ni10Y20,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bed,Mg70Ni15Y15,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bee,Mg70Ni15Y15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bef,Mg70Ni20Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf0,Mg70Ni20Y10,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf1,Mg70Ni30,"['Kohinata, M.: Master Dissertation, Tohoku University, 1990.'
 'Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.']",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,['AXS  SEM  TEM  XRD ' nan 'AXS  OM  SEM  TEM   XRD'],Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7213bf2,Mg70Sn6Zn24,"Yamada, Y., Itoh, Y., Mizutani, U.: Mater. Sci. Eng. 99 (1988) 289-293.",AM,Melt Spinning,,,,,,Carter,,,10.1016/0025-5416(88)90342-4,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213bf3,Mg70Zn30,"Niikura, A., Tsai, A.-P., Nishiyama, N., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A181/182 (1994) 1387-1391.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.025,TEM XRD,Carter,,,10.1016/0921-5093(94)90870-2,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf4,Mg70Zn30,"Inoue, A., Nishiyama, N., Kim, S.G., Masumoto, T.: Mater. Trans. JIM 33 (1992) 360-365.",AM,Melt Spinning,Ribbon,Width X Thickness,1.5,0.02,TEM XRD,Carter,,,10.2320/matertrans1989.33.360,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf5,Mg70Zn30,"Richter, R., Baxter, D.V., Strom-Olsen, J.O.: Mater. Sci. Eng. 99 (1988) 183-186.",AM,,,,,,,Carter,,,10.1016/0025-5416(88)90318-7,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf6,Mg75Nd10Ni15,,,,,,,,,Ben,450.0,790.0,10.1016/j.jallcom.2008.07.087,,470.0,,,,,,,,,46.1,,,
60490a203e6da430a7213bf7,Mg75Nd10Ni15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bf8,Mg75Nd10Ni15,,,,,,,,,Lane,450.0,790.0,10.1016/j.jallcom.2008.07.087,2.8,470.0,,,,,,,,,,,,
60490a203e6da430a7213bf9,Mg75Nd10Ni15,"Yin, J., Yuan, G., Chu, Z., Zhang, J., Ding, W.: Journal of Materials Research 24 (2009) 3603–3610.",AM,,,,,,,Carter,448.0,,10.1557/jmr.2009.0438,,,,,,,,,,,,,,
60490a203e6da430a7213bfa,Mg75Nd10Ni15,"Z.P. Lu, H. Tan, Y. Li, S.C. Ng, Scripta Mater. 42 (2000) 667.",AM,Melt Casting,Wedge,,,,,Carter,450.0,789.8,10.1016/S1359-6462(99)00417-0,,470.4,,,,,2.8,,,,,,,
60490a203e6da430a7213bfb,Mg75Nd10Ni15,"Q.J. Chen, J. Shen, D.L. Zhang, H.B. Fan, J.F. Sun, D.G. McCartney, Mater.Sci. Eng. A 433 (2006) 155. ",AM,Melt Casting,Rod,,,,,Carter,450.0,790.0,10.1016/j.msea.2006.06.053,2.8,470.0,,,,,,,,,,,,
60490a203e6da430a7213bfc,Mg75Nd15Ni10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bfd,Mg75Nd20Ni5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bfe,Mg75Nd5Ni20,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213bff,Mg75Ni10Y15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c00,Mg75Ni10Y15,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c01,Mg75Ni15Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c02,Mg75Ni15Y10,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c03,Mg75Ni20Y5,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c04,Mg75Ni20Y5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c05,Mg75Y10Zn15,"Yuan, G., Zhang, T., Inoue, A.: Materials Transactions 44 (2003) 2271–2275.",AM,,,,,,,Carter,423.0,,10.2320/matertrans.44.2271,,,,,,,,,,,,,,
60490a203e6da430a7213c06,Mg75Y25,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c07,Mg75Zn25,"Inoue, A., Nishiyama, N., Kim, S.G., Masumoto, T.: Mater. Trans. JIM 33 (1992) 360-365.",AM,Melt Spinning,Ribbon,Width X Thickness,1.5,0.02,TEM XRD,Carter,,,10.2320/matertrans1989.33.360,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c08,Mg75Zn25,"Niikura, A., Tsai, A.-P., Nishiyama, N., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A181/182 (1994) 1387-1391.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.025,TEM XRD,Carter,,,10.1016/0921-5093(94)90870-2,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c09,Mg77.5Mn10Y12.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c0a,Mg77Nd5Ni18,,,,,,,,,Ben,429.0,887.0,10.1016/j.jallcom.2008.07.087,,437.0,,,,,,,,,49000.0,,,
60490a203e6da430a7213c0b,Mg77Ti23,"Akiyama, E., Yoshioka, H., Kim, J.H., Habazaki, H., Kawashima, A., Asami, K.,Hashimoto, K.: Corros. Sci. 34 (1993) 27-40.",CR,Deposition,Thin Film,,,,XRD,Carter,,,10.1016/0010-938X(93)90256-G,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a7213c0c,Mg80Mn15Y5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c0d,Mg80Nd10Ni10,"Q.J. Chen, J. Shen, D.L. Zhang, H.B. Fan, J.F. Sun, D.G. McCartney, Mater.Sci. Eng. A 433 (2006) 155. ",AM,Melt Casting,Rod,,,,,Carter,454.0,878.0,10.1016/j.msea.2006.06.053,0.6,471.0,,,,,,,,,,,,
60490a203e6da430a7213c0e,Mg80Nd10Ni10,,,,,,,,,Ben,454.0,878.0,10.1016/j.jallcom.2008.07.087,,471.0,,,,,,,,,1251.4,,,
60490a203e6da430a7213c0f,Mg80Nd10Ni10,"Z.P. Lu, H. Tan, Y. Li, S.C. Ng, Scripta Mater. 42 (2000) 667.",AM,Melt Casting,Wedge,,,,,Carter,454.2,878.0,10.1016/S1359-6462(99)00417-0,,470.5,,,,,0.6,,,,,,,
60490a203e6da430a7213c10,Mg80Nd10Ni10,,,,,,,,,Lane,454.0,878.0,10.1016/j.jallcom.2008.07.087,0.6,471.0,,,,,,,,,,,,
60490a203e6da430a7213c11,Mg80Nd10Ni10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c12,Mg80Nd15Ni5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c13,Mg80Ni10Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c14,Mg80Ni10Y10,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c15,Mg80Ni15Y5,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c16,Mg80Ni15Y5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c17,Mg80Ni20,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c18,Mg80Ni20,"Inoue, A., Kohinata, M., Tsai, A.-P., Masumoto, T.: Mater. Trans. JIM 30 (1989) 378-381.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,,Carter,,,10.2320/matertrans1989.30.378,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c19,Mg80Ni20,"['Kohinata, M.: Master Dissertation, Tohoku University, 1990.'
 'Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.']",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,['AXS  SEM  TEM  XRD ' nan 'AXS  OM  SEM  TEM   XRD'],Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7213c1a,Mg80Ni5Y15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c1b,Mg80Y20,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c1c,Mg80Zn20,"Niikura, A., Tsai, A.-P., Nishiyama, N., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A181/182 (1994) 1387-1391.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.025,TEM XRD,Carter,,,10.1016/0921-5093(94)90870-2,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c1d,Mg81Mn4Y15,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c1e,Mg82.5Mn10Y7.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c1f,Mg82Mn8Y10,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c20,Mg83Mn2Y15,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c21,Mg83Nd5Ni12,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c22,Mg83Ti17,"Akiyama, E., Yoshioka, H., Kim, J.H., Habazaki, H., Kawashima, A., Asami, K.,Hashimoto, K.: Corros. Sci. 34 (1993) 27-40.",CR,Deposition,Thin Film,,,,XRD,Carter,,,10.1016/0010-938X(93)90256-G,,,,,Ar-gas,,,,,,,,,
60490a203e6da430a7213c23,Mg84.5Mn8Y7.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c24,Mg84Mn4Y12,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c25,Mg84Mn6Y10,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c26,Mg84Y16,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c27,Mg85Mn15,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c28,Mg85Nd10Ni5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c29,Mg85Nd15,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,['AXS SEM TEM XRD' 'AXS  OM  SEM  TEM   XRD'],Carter,,,,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c2a,Mg85Nd5Ni10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c2b,Mg85Ni10Y5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c2c,Mg85Ni10Y5,"Kim, S.G., Inoue, A., Masumoto, T.: Mater. Trans. JIM 31 (1990) 929-934.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02, TEM XRD,Carter,,,10.2320/matertrans1989.31.929,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c2d,Mg85Ni15,"Inoue, A., Kohinata, M., Tsai, A.-P., Masumoto, T.: Mater. Trans. JIM 30 (1989) 378-381.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,,Carter,,,10.2320/matertrans1989.30.378,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c2e,Mg85Ni15,"Kohinata, M.: Master Dissertation, Tohoku University, 1990.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM  XRD ,Carter,,,,,,,,,,,,,,,,,
60490a203e6da430a7213c2f,Mg85Ni5Y10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  SEM  TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c30,Mg85Y15,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c31,Mg85Zn15,"Niikura, A., Tsai, A.-P., Nishiyama, N., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A181/182 (1994) 1387-1391.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.025,TEM XRD,Carter,,,10.1016/0921-5093(94)90870-2,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c32,Mg86.5Mn6Y7.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c33,Mg86Mn2Y12,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c34,Mg86Mn4Y10,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c35,Mg87.5Mn10Y2.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c36,Mg87.5Y12.5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS SEM TEM XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c37,Mg87Mn8Y5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c38,Mg88.5Mn4Y7.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c39,Mg88Mn2Y10,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c3a,Mg88Nd5Ni7,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c3b,Mg89.5Mn8Y2.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c3c,Mg89Mn6Y5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c3d,Mg90.5Mn2Y7.5,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c3e,Mg90Mn10,"Horikiri, H., Kato, A., Inoue, A., Masumoto, T.: Mater. Sci. Eng. A 179/180 (1994) 702-706.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,TEM XRD,Carter,,,10.1016/0921-5093(94)90296-8,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c3f,Mg90Nd10,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",CR,Melt Spinning,Ribbon,Width X Thickness,1,0.02,['AXS SEM TEM XRD' 'AXS  OM  SEM  TEM   XRD'],Carter,,,,,,,Radio Frequency Melting,,,,,,,,,,
60490a203e6da430a7213c40,Mg90Nd5Ni5,,,,,,,,,Ben,426.0,919.0,10.1016/j.jallcom.2008.07.087,,449.0,,,,,,,,,53000.0,,,
60490a203e6da430a7213c41,Mg90Nd5Ni5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AC,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c42,Mg90Nd7.5Ni2.5,"Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.",AM,Melt Spinning,Ribbon,Width X Thickness,1,0.02,AXS  OM  SEM  TEM   XRD,Carter,,,,,,,Radio Frequency Melting,Ar-gas,,,,,,,,,
60490a203e6da430a7213c43,Mg90Ni10,"['Kohinata, M.: Master Dissertation, Tohoku University, 1990.'
 'Kim, S.-G.: Doctor Thesis, Tohoku University, 1992.']",['AM' 'AC'],Melt Spinning,Ribbon,Width X Thickness,1,0.02,['AXS  SEM  TEM  XRD ' nan 'AXS  OM  SEM  TEM   XRD'],Carter,,,,,,,,,,,,,,,,,
